bank,year,metric,status,missingReason,selectedSource,mainValue,tushareValue,scrapedValue,scrapedSource,relatedScrapedTables
浙商银行,2025,fxGain,available,,annual_report_scraped,,,1677.0,other_noninterest_income_long.csv:汇兑损益:p34,other_noninterest_income_long.csv
浙商银行,2025,investIncome,available,,annual_report_scraped,,,11759.0,financials_core_long.csv:投资收益:p157,financials_core_long.csv;other_noninterest_income_long.csv
浙商银行,2025,otherNonInterestIncome,available,,annual_report_scraped,,,14303.0,other_noninterest_income_long.csv:其他非利息收入总额:p34,other_noninterest_income_long.csv
浙商银行,2025,otherAssetImpairLoss,available,,annual_report_scraped,,,131.0,provision_long.csv:其他资产减值损失:p158,provision_long.csv
浙商银行,2025,operatingCashFlow,available,,main,-1274300.0,,,,
浙商银行,2025,cashflowInvAct,source_missing,三源均缺,,,,,,
浙商银行,2025,cashflowFncAct,source_missing,三源均缺,,,,,,
浙商银行,2025,depositGrowthCF,source_missing,三源均缺,,,,,,
浙商银行,2025,loanIssuanceCF,source_missing,三源均缺,,,,,,
浙商银行,2025,centralBankAdj,source_missing,三源均缺,,,,,,
浙商银行,2025,liquidityCoverageRatio,available,,main,174.01,,179.52,special_metrics_long.csv:流动性覆盖率(%):p54,liquidity_risk_long.csv;special_metrics_long.csv
浙商银行,2025,liquidityRatio,available,,main,81.58,,,,liquidity_risk_long.csv;special_metrics_long.csv
浙商银行,2025,loanDepositRatio,scraped_available_not_fieldized,年报已抓取，待字段化,,,,,,special_metrics_long.csv
浦发银行,2020,roa,available,,main,0.7889,,,,
浦发银行,2020,roe,available,,main,10.81,,,,
浦发银行,2020,revenue,available,,main,19638400.0,19638400.0,,,
浦发银行,2020,netProfit,available,,main,5899300.0,5899300.0,,,
浦发银行,2020,coreRevenueGrowth,source_missing,三源均缺,,,,,,
浦发银行,2020,revenueGrowth,source_missing,三源均缺,,,,,,
浦发银行,2020,netProfitGrowth,source_missing,三源均缺,,,,,,
浦发银行,2020,ppopGrowth,source_missing,三源均缺,,,,,,
浦发银行,2020,costIncomeRatio,available,,main,23.78,23.781,,,
浦发银行,2020,feeAssetRatio,available,,main,0.426982,0.427,,,
浦发银行,2020,trueCoreNonInterest,available,,main,17.2855,,,,
浦发银行,2020,volatileIncomeShare,source_missing,三源均缺,,,,,,
浦发银行,2020,cashProfitRatio,available,,main,214.237282,214.2373,,,
浦发银行,2020,nim,available,,main,2.02,,,,
浦发银行,2020,nimGapBp,calculation_input_missing,计算输入不足,,,,,,
浦发银行,2020,nimGapPoint,calculation_input_missing,计算输入不足,,,,,,
浦发银行,2020,earningAssetYield,available,,main,4.3,,,,
浦发银行,2020,interestLiabilityCost,available,,main,2.33,,,,
浦发银行,2020,realLoanDepositSpread,source_missing,三源均缺,,,,,,
浦发银行,2020,timeDepositShare,available,,main,53.069336,,,,
浦发银行,2020,corporateDemandDepositShare,available,,main,39.401087,,,,
浦发银行,2020,personalDemandDepositShare,available,,main,7.4643,,,,
浦发银行,2020,corporateTimeDeposit,available,,main,150821000.0,,,,
浦发银行,2020,personalTimeDeposit,available,,main,65515300.0,,,,
浦发银行,2020,npl,available,,main,1.73,,,,
浦发银行,2020,provisionCoverage,available,,main,150.74,,,,
浦发银行,2020,overdueRatio,available,,main,2.1371,,,,
浦发银行,2020,specialMentionRatio,available,,main,2.5819,,,,
浦发银行,2020,overdueNplDeviation,available,,main,1.2353,,,,
浦发银行,2020,hiddenNplExposure,available,,main,4.31,,,,
浦发银行,2020,personalLoanNpl,available,,main,1.35,,,,
浦发银行,2020,corporateLoanNpl,available,,main,2.33,,,,
浦发银行,2020,housingLoanNpl,available,,main,0.34,,,,
浦发银行,2020,consumerLoanNpl,source_missing,三源均缺,,,,,,
浦发银行,2020,businessLoanNpl,available,,main,1.51,,,,
浦发银行,2020,creditCardLoanNpl,source_missing,三源均缺,,,,,,
浦发银行,2020,housingLoanShare,available,,main,47.3807,,,,
浦发银行,2020,consumerLoanShare,source_missing,三源均缺,,,,,,
浦发银行,2020,businessLoanShare,available,,main,18.177,,,,
浦发银行,2020,retailRiskMax,available,,main,1.51,,,,
浦发银行,2020,retailRiskSpread,available,,main,1.17,,,,
浦发银行,2020,pb,available,,main,0.5568,,,,
浦发银行,2020,pbMid,available,,main,0.6056,,,,
浦发银行,2020,peTtm,available,,tushare_market,,5.1377,,,
浦发银行,2020,divYield,available,,tushare_market,,3.6157,,,
浦发银行,2020,divYieldTtm,available,,tushare_market,,6.1983,,,
浦发银行,2020,totalMarketValue,available,,tushare_market,,28412865.8349,,,
浦发银行,2020,turnoverRate,available,,tushare_market,,0.2248,,,
浦发银行,2020,cet1,available,,main,9.51,,,,
浦发银行,2020,cet1Buffer,available,,main,201.0,,,,
浦发银行,2020,carBuffer,available,,main,414.0,,,,
浦发银行,2020,rwaDensity,available,,main,68.6357,,,,
浦发银行,2020,estimatedRwa,available,,main,545668716.0,,,,
浦发银行,2020,estimatedRwaGrowth,source_missing,三源均缺,,,,,,
浦发银行,2020,rwaProfitGrowthGap,calculation_input_missing,计算输入不足,,,,,,
浦发银行,2020,rwaAssetGrowthGap,calculation_input_missing,计算输入不足,,,,,,
浦发银行,2020,pbChange,source_missing,三源均缺,,,,,,
浦发银行,2020,bondInvestment,available,,main,136382800.0,,,,
浦发银行,2020,fundInvestment,available,,main,42855200.0,,,,
浦发银行,2020,trustWmInvestment,available,,main,43816500.0,,,,
浦发银行,2020,tradAsset,available,,tushare,,54914900.0,,,
浦发银行,2020,fvociAssets,source_missing,三源均缺,,,,,,
浦发银行,2020,acAssets,source_missing,三源均缺,,,,,,
浦发银行,2020,htmInvest,source_missing,三源均缺,,,,,,
浦发银行,2020,afaAssets,source_missing,三源均缺,,,,,,
浦发银行,2020,debtInvestment,source_missing,三源均缺,,,,,,
浦发银行,2020,otherDebtInvestment,source_missing,三源均缺,,,,,,
浦发银行,2020,investmentAssetRatio,available,,main,28.0564,,,,
浦发银行,2020,fairValueChgGain,source_missing,三源均缺,,,,,,
浦发银行,2020,fxGain,source_missing,三源均缺,,,,,,
浦发银行,2020,investIncome,available,,tushare,,1898000.0,,,
浦发银行,2020,otherNonInterestIncome,source_missing,三源均缺,,,,,,
浦发银行,2020,otherAssetImpairLoss,source_missing,三源均缺,,,,,,
浦发银行,2020,operatingCashFlow,available,,main,12638500.0,12638500.0,,,
浦发银行,2020,cashflowInvAct,available,,tushare,,-14167700.0,,,
浦发银行,2020,cashflowFncAct,available,,tushare,,13413400.0,,,
浦发银行,2020,depositGrowthCF,source_missing,三源均缺,,,,,,
浦发银行,2020,loanIssuanceCF,source_missing,三源均缺,,,,,,
浦发银行,2020,centralBankAdj,source_missing,三源均缺,,,,,,
浦发银行,2020,liquidityCoverageRatio,available,,main,132.25,,,,
浦发银行,2020,liquidityRatio,available,,main,46.03,,,,
浦发银行,2020,loanDepositRatio,source_missing,三源均缺,,,,,,
浦发银行,2021,roa,available,,main,0.6684,,,,
浦发银行,2021,roe,available,,main,8.75,,,,
浦发银行,2021,revenue,available,,main,19098200.0,19098200.0,,,
浦发银行,2021,netProfit,available,,main,5376600.0,5376600.0,,,
浦发银行,2021,coreRevenueGrowth,available,,main,-4.31,,,,
浦发银行,2021,revenueGrowth,available,,main,-2.75,,,,
浦发银行,2021,netProfitGrowth,available,,main,-8.86,,,,
浦发银行,2021,ppopGrowth,available,,main,-5.8,,,,
浦发银行,2021,costIncomeRatio,available,,main,26.17,26.169,,,
浦发银行,2021,feeAssetRatio,available,,main,0.358054,0.3581,,,
浦发银行,2021,trueCoreNonInterest,available,,main,15.2548,,,,
浦发银行,2021,volatileIncomeShare,source_missing,三源均缺,,,,,,
浦发银行,2021,cashProfitRatio,available,,main,-478.35435,-478.3544,,,
浦发银行,2021,nim,available,,main,1.83,,,,
浦发银行,2021,nimGapBp,available,,main,-20.0,,,,
浦发银行,2021,nimGapPoint,calculation_input_missing,计算输入不足,,,,,,
浦发银行,2021,earningAssetYield,available,,main,4.06,,,,
浦发银行,2021,interestLiabilityCost,available,,main,2.29,,,,
浦发银行,2021,realLoanDepositSpread,source_missing,三源均缺,,,,,,
浦发银行,2021,timeDepositShare,available,,main,52.568761,,,,
浦发银行,2021,corporateDemandDepositShare,available,,main,39.640854,,,,
浦发银行,2021,personalDemandDepositShare,available,,main,7.728995,,,,
浦发银行,2021,corporateTimeDeposit,available,,main,163194800.0,,,,
浦发银行,2021,personalTimeDeposit,available,,main,68268400.0,,,,
浦发银行,2021,npl,available,,main,1.61,,,,
浦发银行,2021,provisionCoverage,available,,main,143.96,,,,
浦发银行,2021,overdueRatio,available,,main,2.0785,,,,
浦发银行,2021,specialMentionRatio,available,,main,2.1666,,,,
浦发银行,2021,overdueNplDeviation,available,,main,1.291,,,,
浦发银行,2021,hiddenNplExposure,available,,main,3.78,,,,
浦发银行,2021,personalLoanNpl,available,,main,1.28,,,,
浦发银行,2021,corporateLoanNpl,available,,main,2.17,,,,
浦发银行,2021,housingLoanNpl,available,,main,0.4,,,,
浦发银行,2021,consumerLoanNpl,source_missing,三源均缺,,,,,,
浦发银行,2021,businessLoanNpl,available,,main,1.3,,,,
浦发银行,2021,creditCardLoanNpl,source_missing,三源均缺,,,,,,
浦发银行,2021,housingLoanShare,available,,main,47.9194,,,,
浦发银行,2021,consumerLoanShare,source_missing,三源均缺,,,,,,
浦发银行,2021,businessLoanShare,available,,main,20.7394,,,,
浦发银行,2021,retailRiskMax,available,,main,1.3,,,,
浦发银行,2021,retailRiskSpread,available,,main,0.9,,,,
浦发银行,2021,pb,available,,main,0.4554,,,,
浦发银行,2021,pbMid,available,,main,0.5406,,,,
浦发银行,2021,peTtm,available,,tushare_market,,4.5424,,,
浦发银行,2021,divYield,available,,tushare_market,,7.034,,,
浦发银行,2021,divYieldTtm,available,,tushare_market,,5.6272,,,
浦发银行,2021,totalMarketValue,available,,tushare_market,,25037397.2414,,,
浦发银行,2021,turnoverRate,available,,tushare_market,,0.0781,,,
浦发银行,2021,cet1,available,,main,9.4,,,,
浦发银行,2021,cet1Buffer,available,,main,190.0,,,,
浦发银行,2021,carBuffer,available,,main,351.0,,,,
浦发银行,2021,rwaDensity,available,,main,71.7319,,,,
浦发银行,2021,estimatedRwa,available,,main,583665239.0,,,,
浦发银行,2021,estimatedRwaGrowth,available,,main,6.963295,,,,
浦发银行,2021,rwaProfitGrowthGap,available,,main,15.823295,,,,
浦发银行,2021,rwaAssetGrowthGap,available,,main,4.616957,,,,
浦发银行,2021,pbChange,available,,main,-0.1014,,,,
浦发银行,2021,bondInvestment,available,,main,136529600.0,,,,
浦发银行,2021,fundInvestment,available,,main,39480400.0,,,,
浦发银行,2021,trustWmInvestment,available,,main,47695700.0,,,,
浦发银行,2021,tradAsset,available,,tushare,,52603400.0,,,
浦发银行,2021,fvociAssets,source_missing,三源均缺,,,,,,
浦发银行,2021,acAssets,source_missing,三源均缺,,,,,,
浦发银行,2021,htmInvest,source_missing,三源均缺,,,,,,
浦发银行,2021,afaAssets,source_missing,三源均缺,,,,,,
浦发银行,2021,debtInvestment,source_missing,三源均缺,,,,,,
浦发银行,2021,otherDebtInvestment,source_missing,三源均缺,,,,,,
浦发银行,2021,investmentAssetRatio,available,,main,27.493226,,,,
浦发银行,2021,fairValueChgGain,source_missing,三源均缺,,,,,,
浦发银行,2021,fxGain,source_missing,三源均缺,,,,,,
浦发银行,2021,investIncome,available,,tushare,,1729700.0,,,
浦发银行,2021,otherNonInterestIncome,source_missing,三源均缺,,,,,,
浦发银行,2021,otherAssetImpairLoss,source_missing,三源均缺,,,,,,
浦发银行,2021,operatingCashFlow,available,,main,-25719200.0,-25719200.0,,,
浦发银行,2021,cashflowInvAct,available,,tushare,,4274000.0,,,
浦发银行,2021,cashflowFncAct,available,,tushare,,11486500.0,,,
浦发银行,2021,depositGrowthCF,source_missing,三源均缺,,,,,,
浦发银行,2021,loanIssuanceCF,source_missing,三源均缺,,,,,,
浦发银行,2021,centralBankAdj,source_missing,三源均缺,,,,,,
浦发银行,2021,liquidityCoverageRatio,available,,main,140.34,,,,
浦发银行,2021,liquidityRatio,available,,main,49.63,,,,
浦发银行,2021,loanDepositRatio,source_missing,三源均缺,,,,,,
浦发银行,2022,roa,available,,main,0.6175,,,,
浦发银行,2022,roe,available,,main,7.98,,,,
浦发银行,2022,revenue,available,,main,18862200.0,18862200.0,,,
浦发银行,2022,netProfit,available,,main,5199700.0,5199700.0,,,
浦发银行,2022,coreRevenueGrowth,available,,main,-1.65,,,,
浦发银行,2022,revenueGrowth,available,,main,-1.24,,,,
浦发银行,2022,netProfitGrowth,available,,main,-3.29,,,,
浦发银行,2022,ppopGrowth,available,,main,-3.63,,,,
浦发银行,2022,costIncomeRatio,available,,main,27.89,27.8902,,,
浦发银行,2022,feeAssetRatio,available,,main,0.329605,0.3296,,,
浦发银行,2022,trueCoreNonInterest,available,,main,15.2108,,,,
浦发银行,2022,volatileIncomeShare,source_missing,三源均缺,,,,,,
浦发银行,2022,cashProfitRatio,available,,main,702.15397,702.154,,,
浦发银行,2022,nim,available,,main,1.77,,,,
浦发银行,2022,nimGapBp,available,,main,-5.0,,,,
浦发银行,2022,nimGapPoint,calculation_input_missing,计算输入不足,,,,,,
浦发银行,2022,earningAssetYield,available,,main,3.96,,,,
浦发银行,2022,interestLiabilityCost,available,,main,2.24,,,,
浦发银行,2022,realLoanDepositSpread,source_missing,三源均缺,,,,,,
浦发银行,2022,timeDepositShare,available,,main,57.048204,,,,
浦发银行,2022,corporateDemandDepositShare,available,,main,34.319891,,,,
浦发银行,2022,personalDemandDepositShare,available,,main,8.571903,,,,
浦发银行,2022,corporateTimeDeposit,available,,main,183641200.0,,,,
浦发银行,2022,personalTimeDeposit,available,,main,91700700.0,,,,
浦发银行,2022,npl,available,,main,1.52,,,,
浦发银行,2022,provisionCoverage,available,,main,159.04,,,,
浦发银行,2022,overdueRatio,available,,main,2.2019,,,,
浦发银行,2022,specialMentionRatio,available,,main,2.1924,,,,
浦发银行,2022,overdueNplDeviation,available,,main,1.4486,,,,
浦发银行,2022,hiddenNplExposure,available,,main,3.71,,,,
浦发银行,2022,personalLoanNpl,available,,main,1.29,,,,
浦发银行,2022,corporateLoanNpl,available,,main,1.91,,,,
浦发银行,2022,housingLoanNpl,available,,main,0.52,,,,
浦发银行,2022,consumerLoanNpl,source_missing,三源均缺,,,,,,
浦发银行,2022,businessLoanNpl,available,,main,1.51,,,,
浦发银行,2022,creditCardLoanNpl,source_missing,三源均缺,,,,,,
浦发银行,2022,housingLoanShare,available,,main,46.0858,,,,
浦发银行,2022,consumerLoanShare,source_missing,三源均缺,,,,,,
浦发银行,2022,businessLoanShare,available,,main,23.5486,,,,
浦发银行,2022,retailRiskMax,available,,main,1.51,,,,
浦发银行,2022,retailRiskSpread,available,,main,0.99,,,,
浦发银行,2022,pb,available,,main,0.3688,,,,
浦发银行,2022,pbMid,available,,main,0.4091,,,,
浦发银行,2022,peTtm,available,,tushare_market,,4.1149,,,
浦发银行,2022,divYield,available,,tushare_market,,6.5934,,,
浦发银行,2022,divYieldTtm,available,,tushare_market,,5.6319,,,
浦发银行,2022,totalMarketValue,available,,tushare_market,,21368382.4216,,,
浦发银行,2022,turnoverRate,available,,tushare_market,,0.0693,,,
浦发银行,2022,cet1,available,,main,9.19,,,,
浦发银行,2022,cet1Buffer,available,,main,169.0,,,,
浦发银行,2022,carBuffer,available,,main,315.0,,,,
浦发银行,2022,rwaDensity,available,,main,71.0126,,,,
浦发银行,2022,estimatedRwa,available,,main,618139927.0,,,,
浦发银行,2022,estimatedRwaGrowth,available,,main,5.906586,,,,
浦发银行,2022,rwaProfitGrowthGap,available,,main,9.196586,,,,
浦发银行,2022,rwaAssetGrowthGap,available,,main,-1.072779,,,,
浦发银行,2022,pbChange,available,,main,-0.0866,,,,
浦发银行,2022,bondInvestment,available,,main,145470600.0,,,,
浦发银行,2022,fundInvestment,available,,main,35818500.0,,,,
浦发银行,2022,trustWmInvestment,available,,main,40697600.0,,,,
浦发银行,2022,tradAsset,available,,tushare,,70898400.0,,,
浦发银行,2022,fvociAssets,source_missing,三源均缺,,,,,,
浦发银行,2022,acAssets,source_missing,三源均缺,,,,,,
浦发银行,2022,htmInvest,source_missing,三源均缺,,,,,,
浦发银行,2022,afaAssets,source_missing,三源均缺,,,,,,
浦发银行,2022,debtInvestment,source_missing,三源均缺,,,,,,
浦发银行,2022,otherDebtInvestment,source_missing,三源均缺,,,,,,
浦发银行,2022,investmentAssetRatio,available,,main,25.502079,,,,
浦发银行,2022,fairValueChgGain,source_missing,三源均缺,,,,,,
浦发银行,2022,fxGain,source_missing,三源均缺,,,,,,
浦发银行,2022,investIncome,available,,tushare,,1987700.0,,,
浦发银行,2022,otherNonInterestIncome,source_missing,三源均缺,,,,,,
浦发银行,2022,otherAssetImpairLoss,source_missing,三源均缺,,,,,,
浦发银行,2022,operatingCashFlow,available,,main,36509900.0,36509900.0,,,
浦发银行,2022,cashflowInvAct,available,,tushare,,-17032400.0,,,
浦发银行,2022,cashflowFncAct,available,,tushare,,-4670200.0,,,
浦发银行,2022,depositGrowthCF,source_missing,三源均缺,,,,,,
浦发银行,2022,loanIssuanceCF,source_missing,三源均缺,,,,,,
